Sample#,Scan#,Interval,ENERGY-RBK,IC1[V],IC2[V],IC3[V],TRANS,TransRef,If,FLUOR,ROI_0[c/s],ROI_1[c/s],ROI_2[c/s],ROI_3[c/s],ROI_4[c/s],ROI_5[c/s],ROI_6[c/s],ROI_7[c/s],e-time[sec],DEADTIME[%],INT_TIME[sec],OCR,ICR
1,1,3,8.833992882437066,0,0,3.1720338880000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.834207389391722,0,0,3.170061979428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.834393925869547,0,0,3.1722504914285707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.834599125333758,0,0,3.1718704137142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.834804334581943,0,0,3.172644192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835000225264652,0,0,3.171871776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835205453638057,0,0,3.1720865062857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835410691797478,0,0,3.1716747554285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835597280434994,0,0,3.171464452571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835802537278745,0,0,3.1720587497142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.835998473396737,0,0,3.1721364000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.836203749372302,0,0,3.1728292925714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.836399703753745,0,0,3.172179482285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.836595667055468,0,0,3.171842657142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.836800971511199,0,0,3.1708655577142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837006285758346,0,0,3.1683763211428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837192943571198,0,0,3.169815746285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837398276512973,0,0,3.1699814342857136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837594285275017,0,0,3.1697702799999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837799637359149,0,0,3.168495691428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.837995664394711,0,0,3.168495691428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.838201035623854,0,0,3.1671259131428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.838387745242029,0,0,3.1667151840000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.838602471312274,0,0,3.1681810034285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.838807871486589,0,0,3.168755206857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.839013281459104,0,0,3.1705789668571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.83920002630091,0,0,3.1685135714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.839414792881138,0,0,3.170501827428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.839592216830862,0,0,3.1707623645714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.839807002971702,0,0,3.1684979051428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.83999378223694,0,0,3.169387818285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.840199248785378,0,0,3.1708177074285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.8403953850899,0,0,3.170271771428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84059153032701,0,0,3.168752993142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.840806366312801,0,0,3.1705799885714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.841002530267783,0,0,3.1688248537142862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.841198703157232,0,0,3.168975726857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84139488498175,0,0,3.1691034411428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84160041838199,0,0,3.1668709954285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.841796618504015,0,0,3.1660692902857135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.842002171074402,0,0,3.1650848685714275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84219838949647,0,0,3.1631928240000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.842394616856692,0,0,3.1654909999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.842590853155672,0,0,3.162783457142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.842805788882963,0,0,3.1631633645714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.843011389613345,0,0,3.1623585942857133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.843198307883133,0,0,3.160697457142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.843403927346934,0,0,3.1606610159999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.843609556624488,0,0,3.1600745519999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.843796500848011,0,0,3.159741643428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84399280101287,0,0,3.1605208708571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.844207806693468,0,0,3.1598041382857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.844404125598182,0,0,3.1607195942857134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.844591104299788,0,0,3.1622722594285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.844796790243088,0,0,3.164910666285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.845011836045515,0,0,3.1642085782857134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.845198841119092,0,0,3.161847056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.845404556073527,0,0,3.165323098285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.845591578190396,0,0,3.165323098285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84579731189372,0,0,3.1642313965714277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.846003055418906,0,0,3.165948557714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.846199456128652,0,0,3.1658513245714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.846395865788896,0,0,3.165149917714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.846601637890732,0,0,3.1626722605714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.846807419817157,0,0,3.162514746285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.847003857185172,0,0,3.1637954651428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84720030350617,0,0,3.163243058285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.847406114017174,0,0,3.1621804754285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.847602578672364,0,0,3.164696957714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.847808408391948,0,0,3.164968393142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.847995534847843,0,0,3.165538509714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.84820138333187,0,0,3.166627146285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.848407241645909,0,0,3.1678055234285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.848603751934428,0,0,3.167672700571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.848809629463679,0,0,3.167110587428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.848996799385848,0,0,3.1693052297142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.849202695686019,0,0,3.168156312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.849408601819594,0,0,3.1689185108571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.849605157757203,0,0,3.167597093714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.849792362219356,0,0,3.168346180571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.850007657399638,0,0,3.1687007154285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.850204240648914,0,0,3.168735794285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.850400832861055,0,0,3.167819316571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.850606796221006,0,0,3.1725307817142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.850794044176375,0,0,3.171150275428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851009389377326,0,0,3.1703070205714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851206018300887,0,0,3.1680713394285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851402656190416,0,0,3.1686508217142864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851599303046513,0,0,3.169057804571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851814688463516,0,0,3.1701403108571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.851992623660859,0,0,3.171029372571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85219866306115,0,0,3.1702087657142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.852395346216728,0,0,3.170716557714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.852601404857365,0,0,3.171118432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.852798106380005,0,0,3.1704548285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.853004184263659,0,0,3.1697251542857137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.853191536338544,0,0,3.1696817314285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85340700128525,0,0,3.1700599360000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.853594370857403,0,0,3.1702397577142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85379111766787,0,0,3.1705454205714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.853997242999212,0,0,3.169933584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.854212748195218,0,0,3.17044376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.854390782347142,0,0,3.1700408639999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.854596936334008,0,0,3.1700025497142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85481247149024,0,0,3.1708687931428563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.855009273863546,0,0,3.1683073554285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85520608521458,0,0,3.169112636571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.855402905543947,0,0,3.169947206857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.855609107900436,0,0,3.1689351988571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.855796573140118,0,0,3.168974364571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856002794311573,0,0,3.1698395862857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856209025339504,0,0,3.168371042285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856396516645901,0,0,3.1701987188571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856612141719962,0,0,3.1667788708571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856799650542959,0,0,3.1662448548571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.856996543576491,0,0,3.1668997737142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.857193445593898,0,0,3.165443319999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.857427864471989,0,0,3.166109137142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.857596653949132,0,0,3.168102501714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.857793583349721,0,0,3.1663204617142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.857999899979234,0,0,3.166352645714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.858196847781079,0,0,3.1660422148571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.858393804570511,0,0,3.1657678845714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.858600149895091,0,0,3.1667970914285704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.858797125089584,0,0,3.1696730468571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.858994109273523,0,0,3.1695126377142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.85919110244752,0,0,3.1706605337142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.859397485891908,0,0,3.1716803748571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.859594497476019,0,0,3.1727535154285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.859791518052045,0,0,3.172826908571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86001669543594,0,0,3.172567563428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86021373528241,0,0,3.175512144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.860401400640654,0,0,3.172107110857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.860607841957464,0,0,3.172119541714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.860795524448536,0,0,3.1745948148571435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.861011369400245,0,0,3.1718114948571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.861199069434477,0,0,3.173267437714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.861405548897464,0,0,3.171253128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86159326606923,0,0,3.173149259428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.861799764384784,0,0,3.172057898285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.861996885626256,0,0,3.173189446857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.862203403245898,0,0,3.1727194582857146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.862391155107888,0,0,3.1731003874285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.862597691585275,0,0,3.1732473440000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86280423794155,0,0,3.1720359314285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.863001405043264,0,0,3.1739417691428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.863198581147447,0,0,3.171993530285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.863395766254712,0,0,3.1716740742857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86359296036567,0,0,3.171465814857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86379016348093,0,0,3.1718179657142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86399676687907,0,0,3.173225036571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.864203380160857,0,0,3.171202553142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.864400611150455,0,0,3.1716083439999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.864607243752308,0,0,3.1713958274285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86479510015068,0,0,3.1706593417142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.864992358162532,0,0,3.171285822857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.865199019075382,0,0,3.1712555119999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.865405689875972,0,0,3.1726915314285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.865612370565003,0,0,3.173280209142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.865800270681955,0,0,3.1728561977142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.866006970250872,0,0,3.172796767999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.866204283611184,0,0,3.173784936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.866401605983894,0,0,3.1735441520000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.866608334327093,0,0,3.1745229542857136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.866805675155673,0,0,3.17337608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867012422834938,0,0,3.1865854834285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867200383856238,0,0,3.1851196639999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867407150424487,0,0,3.1848000377142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867595128618758,0,0,3.185977903999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867801914078559,0,0,3.1847579771428576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.867989909448134,0,0,3.1869941691428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86819671380205,0,0,3.185956788571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.868403528053909,0,0,3.186019283428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.86859154959986,0,0,3.1855421428571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.868798382749747,0,0,3.186330736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869005225799626,0,0,3.1865711794285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869202676128557,0,0,3.1863116639999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869390732448387,0,0,3.1863116639999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869597603852139,0,0,3.184263297142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869795081248013,0,0,3.184263297142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.869992567667428,0,0,3.184144778285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.87019946788103,0,0,3.183279726857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.870396972779128,0,0,3.1849658960000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.870594486702636,0,0,3.1862360571428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.870801415732053,0,0,3.1842995679999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.871008354668287,0,0,3.1862416765714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.871205896531468,0,0,3.183189475428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.871403447422571,0,0,3.1834767474285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.871610415182635,0,0,3.1840437988571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.871807984561393,0,0,3.1840191074285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.872005562969935,0,0,3.1828969245714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.872203150408883,0,0,3.184062019428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.872400746878847,0,0,3.1826849188571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.872598352380441,0,0,3.1811320834285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.872795966914277,0,0,3.181016289142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.873003001352323,0,0,3.1819640994285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.873191223081136,0,0,3.181689939428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.87339827644713,0,0,3.1788161977142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.873595927546319,0,0,3.177171067428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.873793587680849,0,0,3.1758593565714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874000669894375,0,0,3.1751238925714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874207762025621,0,0,3.173919291428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874396036206361,0,0,3.1709845874285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874603147273397,0,0,3.1696970571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874800853454683,0,0,3.1705292434285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.874998568675057,0,0,3.1698697268571423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.875205708601577,0,0,3.1723785462857137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.875394026235519,0,0,3.1767685119999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.875601185104324,0,0,3.177091884571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.875808353896307,0,0,3.176812275428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.875996697773363,0,0,3.178186140571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.876203885511558,0,0,3.180160433142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.876401664884046,0,0,3.1792102388571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.876599453300594,0,0,3.1799717565714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.876797250761818,0,0,3.178042930285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.876995057268333,0,0,3.179639529142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.877192872820755,0,0,3.1779656205714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.877390697419695,0,0,3.1766040159999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.877597951941263,0,0,3.175705418285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.877795795065952,0,0,3.1737365748571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.877993647239038,0,0,3.1735506228571424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.87821035285901,0,0,3.1726584959999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.878408223992635,0,0,3.172296638857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.878615527268211,0,0,3.1712304799999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.878803993411394,0,0,3.1736277622857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.878992467764581,0,0,3.1731410857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.879209223421055,0,0,3.1748115885714276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.879397715427553,0,0,3.177542801142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
